-8.04,-0.04,0.86,0.13,0.02
-7.06,1.65,1.65,-0.01,0.05
-6.39,3.77,2.08,-0.19,0.19
-6.35,4.79,2.43,-0.21,0.30
-6.98,4.63,2.51,-0.14,0.25
-7.92,4.08,2.39,0.07,-0.08
-9.26,3.45,2.47,0.30,-0.45
-10.43,2.59,2.31,0.36,-0.57
-11.26,1.96,1.80,0.33,-0.53
-11.69,1.69,1.53,0.22,-0.37
-11.41,1.45,1.14,0.14,-0.19
-12.47,2.20,1.18,0.21,-0.04
-12.28,3.26,1.69,0.17,0.00
-11.96,3.53,1.69,0.03,0.07
-13.30,3.65,1.02,-0.17,0.22
-13.69,3.77,0.71,-0.25,0.24
-13.42,3.14,0.43,-0.40,0.28
-10.98,1.61,0.24,-0.45,0.48
-8.12,0.71,0.63,-0.42,0.72
-6.55,0.90,1.18,-0.40,1.11
-5.92,1.88,1.29,-0.49,1.40
-6.55,2.31,1.10,-0.55,1.54
-7.49,2.47,0.63,-0.64,1.59
-8.55,2.28,0.39,-0.67,1.40
-9.26,1.77,0.39,-0.64,1.17
-9.45,1.61,0.39,-0.62,0.72
-10.47,1.80,0.35,-0.52,0.18
-10.75,2.16,0.51,-0.40,-0.18
-9.81,2.28,1.06,-0.18,-0.60
-11.14,2.59,1.37,0.13,-1.03
-12.08,3.61,2.04,0.36,-1.38
-11.73,2.86,2.35,0.61,-1.59
-11.81,2.31,2.55,0.82,-1.52
-13.22,2.90,2.82,0.91,-1.47
-12.43,1.57,2.04,0.66,-1.09
-9.89,-0.24,1.22,0.44,-0.71
-8.04,-0.35,1.18,0.24,-0.18
-6.51,0.82,1.53,0.15,0.15
-5.84,1.69,1.61,0.08,0.25
-5.84,2.04,1.61,0.03,0.26
-6.47,3.06,1.80,0.08,0.10
-7.41,3.92,1.88,0.15,-0.06
-8.51,4.16,2.20,0.26,-0.38
-9.89,3.49,2.47,0.37,-0.58
-11.30,2.94,2.55,0.42,-0.66
-11.41,2.35,2.12,0.37,-0.60
-11.49,1.53,1.80,0.29,-0.32
-12.32,1.41,1.33,0.30,-0.10
-12.91,1.84,1.18,0.35,0.14
-12.91,2.79,1.49,0.29,0.28
-12.08,3.26,1.73,0.17,0.40
-11.45,2.94,1.37,-0.06,0.62
-11.65,3.10,1.14,-0.15,0.71
-12.12,3.26,0.82,-0.25,0.68
-11.18,2.51,0.59,-0.34,0.61
-9.69,1.41,0.55,-0.37,0.67
-7.61,0.94,0.90,-0.36,0.89
-6.79,1.45,1.14,-0.36,1.09
-6.79,2.31,1.06,-0.39,1.14
-7.26,2.63,0.78,-0.43,1.13
-7.73,2.35,0.27,-0.45,1.02
-8.24,2.20,0.24,-0.42,0.86
-8.83,2.08,0.27,-0.29,0.49
-9.73,2.31,0.47,-0.13,-0.00
-10.63,2.59,0.47,-0.01,-0.34
-10.87,2.47,0.78,0.22,-0.76
-11.30,2.31,0.78,0.48,-1.08
-12.63,2.98,1.41,0.68,-1.30
-12.98,3.06,2.00,0.85,-1.46
-11.81,2.63,2.47,0.89,-1.30
-9.61,1.84,2.79,0.77,-1.05
-10.28,1.37,2.31,0.51,-0.48
-11.34,0.86,1.02,0.29,-0.11
-11.10,-0.04,0.27,0.09,0.40
-9.34,0.12,0.39,-0.03,0.68
-8.04,0.35,0.67,-0.11,0.81
-6.90,1.06,1.49,-0.19,0.82
-6.20,2.24,1.73,-0.28,0.76
-6.63,3.14,2.12,-0.27,0.68
-6.94,3.49,2.28,-0.15,0.44
-7.65,3.49,2.12,0.07,0.09
-8.43,3.18,2.12,0.24,-0.15
-9.18,2.71,1.88,0.41,-0.48
-10.04,2.79,1.73,0.54,-0.75
-11.22,2.59,1.33,0.56,-0.88
-11.81,1.80,0.71,0.55,-0.94
-13.49,2.24,1.33,0.54,-0.93
-14.44,2.24,1.77,0.41,-0.77
-14.20,3.96,2.00,0.40,-0.76
-12.00,4.43,2.08,0.29,-0.65
-10.36,3.14,1.49,0.03,-0.25
-10.87,3.37,0.82,-0.01,-0.00
-11.06,3.49,0.35,-0.06,0.04
-10.00,1.80,0.04,-0.17,0.19
-8.43,0.63,0.27,-0.27,0.48
-7.65,0.75,0.55,-0.34,0.66
-7.18,2.08,0.67,-0.44,0.81
-7.34,2.75,0.63,-0.52,0.85
-7.77,2.55,0.31,-0.57,0.81
-8.20,2.24,0.08,-0.62,0.72
-9.38,2.24,-0.12,-0.61,0.52
-10.94,2.43,-0.16,-0.55,0.33
-12.75,1.80,-0.43,-0.46,0.08
-15.73,1.92,-0.86,-0.24,-0.14
-15.65,2.43,-0.16,0.06,-0.37
-11.73,2.28,0.82,0.43,-0.43
-9.81,2.43,2.20,0.72,-0.35
-9.85,3.10,3.14,0.81,-0.21
-8.43,1.06,2.08,0.21,0.48
-8.63,-1.53,0.39,-0.09,1.00
-9.81,-0.20,0.27,-0.13,1.38
-9.73,1.73,0.75,-0.11,1.32
-8.75,1.49,1.26,-0.15,1.26
-7.57,1.06,1.88,-0.18,1.12
-6.90,1.41,2.67,-0.12,0.91
-6.90,1.84,2.90,-0.08,0.71
-7.45,2.55,3.10,0.00,0.35
-7.92,2.43,2.98,0.17,-0.06
-8.51,2.08,2.90,0.30,-0.35
-9.14,1.73,2.82,0.45,-0.77
-9.30,1.45,2.67,0.49,-1.09
-9.92,1.80,2.51,0.55,-1.26
-11.10,2.24,2.43,0.62,-1.55
-12.04,2.51,2.16,0.59,-1.73
-13.18,2.98,2.82,0.50,-1.79
-12.59,4.43,2.67,0.25,-1.52
-13.10,2.79,2.43,0.17,-1.30
-13.42,4.00,2.08,0.02,-1.27
-10.98,3.61,1.41,-0.40,-0.85
-8.59,2.39,0.43,-0.58,-0.35
-8.71,2.55,0.24,-0.58,0.30
-9.96,3.41,-0.24,-0.56,0.55
-10.40,2.75,-0.43,-0.56,0.68
-9.77,1.53,-0.31,-0.56,0.97
-9.22,1.26,0.39,-0.48,1.33
-8.98,1.80,0.63,-0.42,1.51
-8.63,2.90,0.98,-0.35,1.60
-8.47,3.26,0.71,-0.28,1.57
-8.55,3.14,0.51,-0.21,1.48
-8.79,2.86,0.39,-0.11,1.27
-8.79,2.79,0.63,-0.02,1.09
-8.87,2.71,0.82,0.14,0.77
-9.34,2.12,1.02,0.30,0.44
-10.79,2.08,1.10,0.42,0.19
-11.81,2.12,1.22,0.56,-0.21
-11.92,1.84,1.29,0.62,-0.55
-12.40,2.00,1.53,0.67,-0.72
-11.41,1.80,2.00,0.71,-0.92
-12.12,2.04,2.08,0.74,-1.12
-11.57,2.86,2.67,0.74,-1.28
-9.38,2.39,2.86,0.57,-1.28
-8.71,1.96,2.86,0.35,-1.04
-9.34,2.12,2.39,0.14,-0.84
-9.45,1.57,1.45,-0.26,-0.45
-9.26,0.24,0.55,-0.47,-0.03
-9.26,0.12,0.39,-0.51,0.18
-9.34,1.02,0.51,-0.53,0.35
-9.26,1.84,0.71,-0.49,0.38
-8.67,2.43,1.18,-0.38,0.37
-8.51,3.14,1.65,-0.25,0.35
-8.12,3.57,2.20,-0.17,0.33
-8.28,3.30,2.24,-0.06,0.21
-8.55,2.35,1.77,0.09,0.04
-8.63,2.00,1.53,0.19,-0.03
-8.71,2.04,1.69,0.34,-0.07
-9.26,2.28,1.65,0.44,-0.16
-10.24,2.63,1.61,0.49,-0.25
-10.79,2.35,1.33,0.55,-0.35
-10.71,1.88,1.65,0.62,-0.33
-11.61,2.43,2.00,0.71,-0.36
-12.12,3.41,2.39,0.72,-0.45
-12.59,4.20,2.43,0.60,-0.56
-11.41,3.22,2.24,0.40,-0.47
-9.41,2.16,1.80,0.06,-0.08
-8.94,1.84,1.33,-0.09,0.28
-10.12,1.96,0.94,-0.18,0.64
-11.26,2.12,0.51,-0.30,0.78
-11.65,1.49,0.35,-0.41,0.89
-10.79,1.22,0.55,-0.56,1.05
-9.77,1.14,0.90,-0.64,1.22
-9.30,1.84,1.18,-0.66,1.27
-9.10,2.28,1.14,-0.70,1.26
-8.94,2.20,0.78,-0.74,1.24
-8.71,1.88,0.51,-0.70,1.20
-8.67,1.80,0.67,-0.57,1.06
-8.55,2.16,0.63,-0.40,0.78
-8.51,2.31,0.71,-0.28,0.57
-8.32,2.08,0.86,-0.09,0.26
-8.43,1.92,1.22,0.14,-0.03
-9.22,2.31,1.41,0.31,-0.26
-9.81,2.63,1.57,0.54,-0.66
-10.28,2.43,1.69,0.65,-1.02
-12.20,2.47,1.77,0.85,-1.29
-12.94,2.39,1.92,0.98,-1.63
-13.57,2.59,2.20,1.04,-1.78
-13.45,2.31,1.96,1.14,-1.96
-11.38,2.39,2.71,0.75,-1.89
-8.20,1.29,2.55,0.47,-1.48
-7.96,0.31,2.12,0.17,-0.70
-9.10,0.75,1.45,-0.13,-0.12
-9.92,0.75,0.82,-0.34,0.17
-10.87,0.82,0.43,-0.57,0.50
-10.79,1.57,0.51,-0.68,0.63
-9.53,2.16,0.90,-0.71,0.68
-8.67,2.20,1.26,-0.66,0.78
-8.32,2.39,1.41,-0.51,0.78
-8.12,2.71,1.69,-0.39,0.70
-8.04,2.67,1.65,-0.22,0.53
-8.28,2.24,1.57,-0.09,0.31
-8.59,1.92,1.49,0.10,0.14
-8.55,2.00,1.73,0.26,-0.10
-8.71,2.04,1.84,0.35,-0.24
-9.18,2.20,2.04,0.45,-0.43
-9.81,2.28,2.12,0.51,-0.62
-10.08,2.28,2.04,0.51,-0.73
-10.04,2.00,2.00,0.43,-0.79
-9.92,1.61,1.88,0.36,-0.71
-11.34,2.08,1.77,0.35,-0.71
-11.89,2.35,1.69,0.21,-0.69
-13.06,2.51,1.41,0.15,-0.63
-12.94,2.63,1.77,0.11,-0.55
-10.67,2.00,1.96,-0.10,-0.22
-8.75,1.02,1.80,-0.33,0.36
-9.77,0.75,1.26,-0.44,0.72
-11.02,1.26,0.75,-0.61,1.05
-12.75,1.69,0.00,-0.73,1.20
-12.87,1.18,-0.24,-0.93,1.24
-11.14,0.82,0.31,-1.03,1.30
-9.69,1.14,0.82,-1.04,1.34
-9.26,1.88,1.06,-1.01,1.33
-9.18,2.08,0.71,-1.02,1.18
-9.18,2.00,0.39,-1.01,1.00
-9.14,1.96,0.12,-0.99,0.60
-9.45,1.92,-0.16,-0.98,0.13
-9.57,1.92,-0.16,-0.98,-0.21
-9.53,2.04,-0.12,-0.96,-0.72
-9.77,2.31,-0.20,-0.96,-1.21
-10.40,2.71,0.04,-0.95,-1.54
-11.06,2.90,0.00,-0.97,-1.98
-11.26,3.06,0.00,-1.04,-2.23
-12.16,3.18,-0.27,-1.15,-2.31
-11.73,3.41,-0.47,-1.36,-2.21
-11.26,3.73,-0.47,-1.38,-2.07
-11.38,4.35,-0.20,-1.27,-2.02
-10.79,4.67,0.12,-1.05,-1.95
-9.57,4.75,0.82,-0.87,-1.88
-8.04,4.43,1.45,-0.56,-1.74
-7.45,4.35,2.12,-0.26,-1.65
-8.32,4.63,2.35,-0.07,-1.65
-9.26,4.51,2.35,0.24,-1.69
-10.00,3.80,2.47,0.53,-1.66
-9.53,2.82,2.94,0.69,-1.55
-8.43,2.47,3.33,0.79,-1.23
-8.12,2.04,3.37,0.71,-0.79
-8.32,1.69,3.18,0.63,-0.49
-8.87,1.37,2.90,0.53,-0.10
-9.45,1.65,2.47,0.48,0.14
-9.53,2.00,2.51,0.46,0.26
-9.45,2.31,2.75,0.42,0.39
-9.49,2.24,2.98,0.36,0.52
-9.89,1.92,3.30,0.33,0.61
-10.43,1.88,3.45,0.27,0.70
-10.67,1.73,3.30,0.18,0.76
-10.59,1.45,3.06,0.04,0.86
-10.32,1.14,2.90,-0.08,0.87
-10.20,1.41,2.67,-0.12,0.88
-10.51,0.90,2.28,-0.22,0.75
-9.81,1.33,1.96,-0.29,0.55
-9.02,1.53,2.00,-0.31,0.48
-8.59,1.77,1.92,-0.34,0.32
-9.14,2.47,1.69,-0.28,0.02
-10.04,2.75,1.65,-0.23,-0.24
-10.00,2.59,1.45,-0.21,-0.57
-9.85,2.47,1.53,-0.17,-0.80
-9.73,2.63,1.49,-0.14,-0.89
-9.61,2.75,1.45,-0.08,-0.96
-9.57,2.51,1.26,-0.03,-0.93
-9.38,2.24,1.14,0.02,-0.85
-9.61,2.35,1.06,0.09,-0.70
-9.89,2.59,0.98,0.11,-0.59
-11.06,2.67,0.94,0.19,-0.42
-11.30,2.75,1.29,0.31,-0.30
-9.73,2.35,1.49,0.33,-0.17
-8.51,2.31,1.88,0.36,0.09
-8.51,2.63,1.92,0.41,0.30
-8.98,2.59,1.84,0.39,0.40
-9.77,2.12,1.29,0.28,0.51
-10.32,1.61,0.94,0.18,0.56
-10.71,1.84,1.10,0.14,0.56
-10.55,2.04,1.49,0.11,0.53
-10.20,2.16,1.96,0.12,0.53
-10.24,2.08,2.28,0.14,0.55
-10.28,1.96,2.16,0.14,0.58
-10.08,1.69,1.80,0.09,0.57
-9.96,1.53,1.57,0.05,0.55
-9.69,1.49,1.41,0.01,0.47
-9.41,1.84,1.41,-0.03,0.39
-9.65,2.16,1.41,-0.07,0.25
-9.96,2.24,1.37,-0.10,0.09
-10.12,1.96,1.33,-0.11,-0.00
-10.08,2.00,1.06,-0.13,-0.09
-9.96,2.24,1.22,-0.12,-0.16
-9.77,2.35,1.26,-0.09,-0.18
-9.73,2.47,1.37,-0.03,-0.20
-9.49,2.35,1.33,0.04,-0.18
-9.61,2.31,1.33,0.09,-0.16
-9.77,2.31,1.37,0.14,-0.13
-9.73,2.16,1.29,0.18,-0.09
-9.85,2.28,1.26,0.21,-0.07
-9.77,2.35,1.33,0.22,-0.05
-9.85,2.35,1.41,0.21,-0.02
-9.89,2.28,1.45,0.21,0.01
-9.96,1.92,1.49,0.20,0.06
-10.00,1.77,1.49,0.17,0.10
-10.00,1.80,1.53,0.13,0.16
-9.92,1.96,1.49,0.09,0.19
-10.04,2.12,1.49,0.06,0.19
-9.92,2.12,1.45,0.01,0.16
-9.85,2.04,1.53,-0.02,0.12
-9.81,2.08,1.49,-0.02,0.09
-9.81,2.16,1.53,-0.02,0.03
-9.85,2.28,1.49,-0.01,-0.02
-9.89,2.31,1.53,0.00,-0.04
-9.92,2.28,1.57,0.02,-0.07
-9.89,2.20,1.41,0.04,-0.07
-9.85,2.08,1.41,0.04,-0.07
-9.85,2.12,1.41,0.06,-0.06
-9.89,2.24,1.29,0.06,-0.05
-9.73,2.31,1.49,0.07,-0.05
-9.77,2.28,1.61,0.08,-0.05
-9.81,2.24,1.45,0.09,-0.05
-9.81,2.28,1.45,0.09,-0.05
-9.73,2.28,1.45,0.10,-0.03
-9.77,2.28,1.29,0.10,-0.02
-9.81,2.28,1.57,0.10,0.00
-9.92,2.39,1.45,0.10,0.02
-9.92,2.20,1.49,0.09,0.03
-10.00,2.16,1.41,0.09,0.04
-10.00,2.24,1.53,0.09,0.07
-9.81,2.08,1.49,0.08,0.09
-9.77,1.92,1.41,0.07,0.13
-9.65,2.20,1.49,0.06,0.14
-9.81,2.24,1.41,0.05,0.11
-9.81,2.08,1.37,0.04,0.06
-9.81,2.16,1.33,0.03,0.03
-9.73,1.92,1.37,0.04,0.00
-9.81,2.08,1.29,0.04,0.00
-10.00,2.12,1.22,0.05,0.01
-10.00,2.12,1.33,0.07,0.00
-9.96,2.08,1.29,0.08,0.01
-9.92,2.16,1.33,0.09,0.01
-9.92,2.08,1.18,0.11,0.02
-9.85,2.04,1.37,0.11,0.03
-9.89,2.04,1.49,0.10,0.03
-9.89,2.08,1.45,0.09,0.02
-9.85,2.12,1.41,0.08,-0.00
-9.92,2.20,1.53,0.07,-0.01
-9.85,2.20,1.49,0.06,-0.03
-9.92,1.96,1.49,0.05,-0.02
-10.04,2.12,1.45,0.04,-0.00
-9.96,2.16,1.37,0.03,0.01
-9.96,1.96,1.37,0.02,0.02
-9.89,2.00,1.53,0.03,0.03
-9.85,2.20,1.53,0.02,0.02
-9.73,2.08,1.53,0.02,0.02
-9.73,2.00,1.49,0.01,0.01
-9.77,2.20,1.45,0.01,-0.00
-9.85,2.08,1.49,0.02,-0.01
-9.96,2.31,1.53,0.03,-0.01
-9.89,2.24,1.45,0.04,-0.01
-9.73,2.08,1.49,0.05,0.00
-9.73,2.12,1.53,0.05,0.02
-9.65,2.16,1.41,0.05,0.04
-9.61,2.24,1.45,0.06,0.03
-9.73,2.28,1.49,0.06,0.01
-9.77,2.20,1.37,0.07,0.00
-9.81,2.16,1.49,0.09,0.01
-9.92,2.39,1.49,0.11,0.03
-9.81,2.31,1.53,0.12,0.05
-9.69,2.12,1.41,0.13,0.07
-9.77,2.28,1.45,0.15,0.06
-9.81,2.24,1.57,0.15,0.05
-9.92,2.31,1.65,0.16,0.03
-9.85,2.24,1.57,0.15,0.02
-9.85,2.28,1.57,0.14,0.03
-9.96,2.31,1.49,0.14,0.04
-10.00,2.39,1.57,0.13,0.04
-9.96,2.20,1.41,0.10,0.06
-9.81,2.04,1.26,0.07,0.09
-9.92,2.12,1.41,0.06,0.11
-9.92,2.16,1.41,0.05,0.12
-9.85,2.08,1.22,0.02,0.13
-9.89,2.00,1.14,0.02,0.13
-9.85,2.04,1.14,0.03,0.11
-9.89,2.16,1.18,0.05,0.08
-9.85,2.16,1.06,0.06,0.06
-9.81,2.12,1.10,0.08,0.03
-9.85,2.12,1.14,0.09,0.00
-9.81,2.00,1.06,0.09,0.00
-9.81,2.00,1.14,0.10,-0.00
-9.85,2.24,1.22,0.11,-0.01
-9.96,2.16,1.33,0.11,-0.01
-9.96,2.16,1.22,0.12,-0.01
-10.00,2.24,1.29,0.12,-0.01
-9.85,2.12,1.26,0.11,0.01
-9.96,2.20,1.41,0.10,0.03
-9.92,2.28,1.37,0.10,0.03
-9.89,2.24,1.37,0.09,0.02
-9.81,2.31,1.26,0.08,0.01
-9.89,2.31,1.41,0.07,0.01
-9.96,2.20,1.41,0.06,0.01
-9.85,2.16,1.33,0.03,0.03
-9.85,2.28,1.41,0.02,0.05
-9.73,2.20,1.41,0.00,0.07
-9.85,2.35,1.37,0.00,0.07
-9.85,2.47,1.29,0.00,0.05
-9.77,2.28,1.41,0.02,0.03
-9.85,2.35,1.41,0.04,0.02
-9.85,2.39,1.33,0.06,0.02
-9.77,2.24,1.29,0.08,0.02
-9.85,2.31,1.49,0.09,0.02
-9.81,2.39,1.45,0.09,0.01
-9.81,2.39,1.37,0.09,-0.00
-9.85,2.35,1.45,0.09,-0.01
-9.89,2.43,1.41,0.09,-0.01
-9.77,2.47,1.53,0.08,0.00
-9.92,2.35,1.45,0.07,0.01
-9.89,2.39,1.49,0.06,0.01
-9.81,2.28,1.41,0.05,0.02
-9.73,2.39,1.37,0.04,0.02
-9.85,2.35,1.29,0.04,0.02
-9.81,2.31,1.29,0.04,0.02
-9.73,2.31,1.37,0.05,0.02
-9.73,2.35,1.45,0.06,0.01
-9.89,2.47,1.33,0.07,0.00
-9.77,2.31,1.37,0.09,-0.01
-9.81,2.31,1.41,0.09,-0.01
-9.85,2.39,1.29,0.09,-0.01
-9.81,2.20,1.41,0.08,0.02
-9.85,2.08,1.33,0.08,0.05
-9.77,2.20,1.37,0.07,0.06
-9.81,2.12,1.14,0.04,0.07
-9.85,2.08,1.18,0.04,0.06
-9.81,2.08,1.18,0.03,0.04
-9.81,2.20,1.22,0.03,0.02
-9.77,2.20,1.06,0.04,0.01
-9.81,2.24,1.18,0.07,0.00
-9.81,2.31,1.06,0.11,-0.01
-9.81,2.39,1.14,0.13,-0.02
-9.85,2.39,1.22,0.16,-0.03
-9.85,2.35,1.22,0.18,-0.03
-9.89,2.31,1.33,0.19,-0.02
-9.89,2.28,1.41,0.18,-0.00
-9.96,2.35,1.37,0.17,0.01
-10.00,2.20,1.45,0.15,0.02
-10.00,2.16,1.45,0.11,0.02
-9.96,2.08,1.41,0.09,0.01
-9.96,2.08,1.26,0.05,0.02
-10.04,2.08,1.26,0.03,0.02
-10.00,2.24,1.22,0.01,0.01
-9.89,2.28,1.22,0.00,-0.01
-9.77,2.24,1.18,0.01,-0.02
-9.85,2.31,1.29,0.02,-0.02
-9.85,2.35,1.14,0.03,-0.02
-9.81,2.16,1.10,0.04,-0.01
-9.77,2.35,1.14,0.05,-0.02
-9.81,2.31,1.14,0.06,-0.02
-9.89,2.51,1.14,0.07,-0.02
-9.85,2.43,1.18,0.08,-0.03
-9.85,2.31,1.18,0.08,-0.01
-9.85,2.39,1.22,0.09,0.03
-9.92,2.28,1.29,0.09,0.05
-9.85,2.20,1.37,0.08,0.07
-9.85,2.24,1.33,0.08,0.08
-10.00,2.28,1.33,0.07,0.07
-9.89,2.24,1.26,0.06,0.04
-9.89,2.12,1.26,0.04,0.04
-9.92,1.96,1.22,0.02,0.04
-9.92,2.08,1.18,0.01,0.04
-9.92,2.16,1.18,0.00,0.04
-9.92,2.20,1.18,0.01,0.03
-9.89,2.08,1.06,0.01,0.02
-9.89,2.16,1.06,0.01,0.01
-9.73,2.08,1.10,0.03,0.00
-9.73,2.16,1.18,0.04,-0.04
-9.92,2.35,1.18,0.06,-0.02
-9.89,2.16,1.14,0.07,-0.03
-9.81,2.16,1.14,0.08,-0.04
-9.92,2.39,1.26,0.09,-0.04
-9.89,2.16,1.22,0.07,-0.02
-10.00,2.20,1.29,0.07,-0.01
-9.89,2.20,1.14,0.05,0.01
-9.85,2.08,1.18,0.04,0.02
